"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"0500000US19061","Dubuque County, Iowa","37784","981","94.9","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.5","1","5.3","1.2","29.1","1.8","40.1","1.9","25.4","1.6","25213","1273","N","N","N","N","N","N","N","N","N","N","12571","1236","52.8","5","44.8","5.4","8","3","47.2","5","38.9","5.2","8.3","2.7","37.2","(X)","36.9","(X)","37.3","(X)","58487","3255","60618","4065","11333","1721","-","**","N","N","-","**","-","**","26265","20482","N","N","60883","4183","19714","4110","69391","8334","66950","3142","41953","4937","71284","3826","80158","9600","67265","3510","79232","4963","33082","7843","65377","27558","30673","2657","27847","3494","24336","3714","61303","11096","32479","6631","31851","5397","38656","24717","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19103","Johnson County, Iowa","55711","1448","86.3","1.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.8","1.9","14.2","2","39.8","1.9","30.2","1.5","15.8","1.4","31560","1795","N","N","N","N","N","N","N","N","N","N","24151","1831","54.4","4.1","37.3","4.6","17.1","3.3","45.6","4.1","26.3","4.1","19.3","4.1","31.8","(X)","33.4","(X)","29.7","(X)","55913","4719","60912","3420","25826","17855","N","N","45872","16619","-","**","N","N","N","N","N","N","61613","3701","13851","3055","58676","7551","83908","7459","55605","10728","82576","4724","85337","10313","82131","5989","91217","3577","40639","12484","51302","16490","30158","3236","29594","2988","30016","5020","29061","7083","31398","8679","25421","9496","36178","6536","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19113","Linn County, Iowa","89164","1774","91.7","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.9","1.3","5.3","1.5","34.8","1.7","37.1","1.4","22.9","1","54636","2501","45.1","2.6","54.9","2.6","78.1","2.9","15.5","2.5","6.4","1.7","34528","2304","51.4","3.8","42.3","4.2","9","2.1","48.6","3.8","37.3","3.8","11.4","2.8","29.9","(X)","26.6","(X)","34.6","(X)","57073","2921","58640","3645","23479","10421","58829","43511","N","N","-","**","N","N","65297","19329","N","N","58979","3686","26398","5329","66063","6227","70108","6037","40676","3466","77146","4230","85960","12840","71817","6231","88249","5648","31662","7899","65536","11990","31766","1598","29167","2220","27607","2427","40546","8562","35826","6613","31296","1986","57395","14812","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19153","Polk County, Iowa","182948","2350","88.2","0.7","5.7","0.6","N","N","3.6","0.4","N","N","N","N","N","N","5.5","0.4","84.1","0.7","4.4","0.6","39.3","1","37.1","0.9","19.1","0.7","114061","3039","46.5","2","53.5","2","73.9","2.2","18.8","1.7","7.3","1.7","68887","3251","53","2.5","44.2","2.8","8.8","1.9","47","2.5","34.6","2.7","12.3","2","40","(X)","38.7","(X)","40.3","(X)","60176","1936","62347","2277","28173","6357","N","N","57238","10003","-","**","32417","19802","47983","19004","40063","8571","63548","2869","31222","7376","61367","2929","71834","1850","43481","3874","71481","2382","69774","5100","72767","4040","87877","3637","34936","6267","47073","11244","37827","3404","31691","1959","28589","2592","65408","8556","48174","3662","40988","5085","74093","10603","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19155","Pottawattamie County, Iowa","37126","813","94.7","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.1","1.3","5.1","1.5","28.6","1.8","41.1","2","25.2","1.2","24740","1234","N","N","N","N","N","N","N","N","N","N","12386","1295","54.9","4.7","46.6","4.6","8.4","2.8","45.1","4.7","35.6","5","9.4","4.3","33.8","(X)","33.2","(X)","31.2","(X)","53117","4821","53571","4595","N","N","-","**","100344","25943","-","**","N","N","57319","38544","29467","14685","54884","4647","30640","22588","57976","6474","65786","7459","41253","4890","69717","5060","56366","9938","73361","4399","78778","4955","30815","8813","52209","7900","34074","4221","29943","3026","26860","3917","50380","16296","38986","3146","33479","6148","80886","44459","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19163","Scott County, Iowa","68835","1295","88.6","1.3","6.8","1.3","N","N","N","N","N","N","N","N","N","N","N","N","85.3","1.5","3.7","0.9","34.1","1.6","38.7","1.6","23.4","1.2","43555","1816","43.1","2.5","56.9","2.5","78.1","3.2","14.7","2.3","7.2","2.2","25280","1963","45.9","4.5","39.4","3.8","6.5","2.7","54.1","4.5","41.9","4.5","12.2","2.8","33.9","(X)","33","(X)","34.8","(X)","57831","3878","59039","3866","50927","4592","-","**","75562","28649","-","**","81071","74454","66622","43449","40899","9108","60315","3328","29540","11255","61503","8132","69348","6819","44350","5912","71326","4628","71085","10755","71557","6096","81828","3219","36053","2473","34622","14431","31780","5479","28466","2383","25913","5156","54926","17662","41962","11419","30591","6523","61708","5482","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19169","Story County, Iowa","37264","1098","89.3","2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.8","2","22.2","3.5","31.5","2","29.2","2.4","17.1","1.4","19644","1502","N","N","N","N","N","N","N","N","N","N","17620","1466","46","4.9","26.4","4.7","19.6","4.6","54","4.9","26.1","5.7","27.9","5.9","31.3","(X)","29.8","(X)","32.2","(X)","50811","2005","51862","3858","-","**","-","**","20592","5150","-","**","-","**","26567","22903","35948","30422","52110","5680","21926","9167","60303","11617","76645","10829","50523","8024","75697","7477","86043","11602","70304","4336","83692","6713","48361","16099","27804","7377","32183","7716","26638","5802","24960","8540","26995","21897","34743","5828","37500","6515","33655","7318","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US19193","Woodbury County, Iowa","38023","978","88.8","1.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81.1","2.1","5.6","1.8","32.6","3","38.3","2.7","23.4","1.4","24523","1573","N","N","N","N","N","N","N","N","N","N","13500","1536","49.6","5.5","43.8","5.2","5.9","2.8","50.4","5.5","38.7","6.2","11.7","4.7","29.4","(X)","28.7","(X)","30.5","(X)","51146","2683","52072","3029","N","N","N","N","N","N","-","**","53822","12698","N","N","32978","4854","55350","3864","33188","12861","53769","5985","61802","4892","35021","4820","61639","5782","52260","6130","67194","5479","76692","6376","25431","9376","49594","16604","28687","4012","24162","4773","22255","3235","45727","21259","33805","8746","27905","6248","66336","23595","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20015","Butler County, Kansas","25546","532","94.8","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.4","2","3.8","1.5","32","2.7","40.3","2.5","23.8","1.7","18515","1097","N","N","N","N","N","N","N","N","N","N","7031","993","59.4","7.1","47.5","7.9","11.9","6.4","40.6","7.1","34.3","7.4","6.2","4.1","34.6","(X)","32.6","(X)","39.4","(X)","60714","3993","60783","4118","131672","2282","-","**","-","**","-","**","-","**","45798","16481","N","N","60467","4881","26807","37261","56158","20137","84382","14138","40210","5734","74723","7910","75213","15911","74477","7053","81026","5713","44643","24646","52467","8370","32435","3525","28440","5395","28649","6676","27228","214489","40640","9873","37183","10508","45853","24614","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20045","Douglas County, Kansas","42817","1358","86.1","2.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.9","2.7","14","2.9","35.4","2.8","32.3","2.4","18.3","1.9","24012","1621","N","N","N","N","N","N","N","N","N","N","18805","1769","46.3","5.7","36","5.5","10.4","3.7","53.7","5.7","34","6","19.7","6","33.9","(X)","31.4","(X)","36","(X)","52964","7149","58317","4632","N","N","N","N","35143","33019","-","**","-","**","31160","14942","N","N","58556","4890","20526","7862","62204","8765","74972","14025","42934","7156","82967","5923","77471","9960","85806","5871","93928","9299","27320","12781","42871","22134","25899","6660","32769","7613","29248","11573","36765","6728","23557","3729","21790","14504","24096","4136","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20091","Johnson County, Kansas","222277","2409","88.4","0.8","4.9","0.5","N","N","4","0.3","N","N","N","N","1.6","0.4","5.3","0.4","84.2","0.8","2.8","0.6","36.7","0.9","39.3","0.8","21.2","0.6","153219","2993","48.4","1.7","51.6","1.7","82","1.5","12.7","1.2","5.3","0.9","69058","3071","57.3","2.4","49.3","2.6","8.1","1.5","42.7","2.4","34.9","2.4","7.7","1.7","25.9","(X)","26.6","(X)","23.6","(X)","82892","1848","85774","1636","49333","5911","80398","12436","85484","12069","108466","816","55103","42693","61038","15830","54430","7037","87802","3280","41438","10664","86243","2216","101740","2538","57854","5037","102020","2177","101872","2883","102243","4008","113584","2835","52365","7164","63813","10490","45622","2363","40504","2434","36915","3635","72481","11352","55121","5419","50279","5707","84297","13397","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20103","Leavenworth County, Kansas","27298","987","87.4","2.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.3","3.2","4.9","1.9","29.2","3.1","39.3","2.4","26.6","2.7","19411","1483","N","N","N","N","N","N","N","N","N","N","7887","1274","52.5","7.7","48.8","7.3","3.7","3","47.5","7.7","39.8","9.1","7.6","5.2","28.4","(X)","29.8","(X)","23.8","(X)","60423","3631","62620","3753","48104","18703","-","**","105475","90202","-","**","N","N","33373","28135","52134","31550","63001","4422","22393","22770","58239","7830","83670","18860","43701","6739","70066","3915","62241","9952","76996","14925","83947","9091","25427","7457","33901","23764","35328","7653","22270","10549","21773","8182","58893","40660","42508","12241","36602","7052","64286","41816","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20161","Riley County, Kansas","26438","1234","86.2","2.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.1","2.5","22.6","3.6","40.4","3.1","23.9","2.2","13","2","13159","1439","N","N","N","N","N","N","N","N","N","N","13279","1462","47.9","6.1","29","7.2","18.9","6.5","52.1","6.1","32.7","6.7","19.4","5.2","26.5","(X)","23.9","(X)","28","(X)","46677","4095","49864","4847","45776","11977","N","N","30378","28677","-","**","-","**","38211","22401","31624","5903","51104","4421","21584","6497","52788","9428","56949","20855","58449","8631","70217","13250","54125","8501","85955","11907","79556","10665","26009","13812","30758","27484","31214","4504","25459","12033","27024","11517","19435","17680","37333","10127","43577","11859","31469","14015","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20173","Sedgwick County, Kansas","193145","2542","82.7","1","10.2","0.7","N","N","3.1","0.4","N","N","N","N","1.8","0.3","10.3","0.8","74.2","0.9","5","0.8","34.7","1","38.5","0.7","21.7","1","120111","3019","46","1.7","54","1.7","71.2","2.2","19.8","1.5","9","1.4","73034","2859","48.7","2.5","43.9","2.6","4.8","1.2","51.3","2.5","42.9","2.4","8.4","1.8","35.6","(X)","35.7","(X)","34.2","(X)","50840","1007","53401","1718","26795","3407","51856","10651","59169","16051","-","**","37391","26879","42153","9645","35445","5050","56056","1719","23096","2491","51189","2030","60738","2825","41437","2180","64848","2584","58865","4187","69450","3467","80335","2295","30924","2490","48217","4168","28445","2543","24272","1687","22660","1403","53142","8742","34760","3035","31809","4216","58125","16416","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20177","Shawnee County, Kansas","71370","2161","85.7","1.4","8.8","1.2","N","N","N","N","N","N","N","N","N","N","7.9","1","79.9","1.5","7.2","1.5","29.8","1.8","36.6","1.8","26.4","1.5","43996","2370","47.2","2.6","52.8","2.6","75.1","3.5","17.4","2.5","7.5","2.3","27374","2504","56.1","4.5","49.3","4.1","6.7","2.2","43.9","4.5","37.1","4.2","6.8","2.2","28.2","(X)","28.8","(X)","26.6","(X)","51123","2836","52716","4604","26024","9280","N","N","81632","31064","-","**","57556","44915","N","N","35716","11501","56337","6198","23906","7589","54713","9486","66243","2706","41323","3986","65603","2708","61867","5532","69033","5003","77159","4072","33131","6168","35881","13753","30382","2828","30416","3442","27680","4391","52522","15665","30307","6390","25813","4720","49837","23735","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US20209","Wyandotte County, Kansas","59281","1293","63.8","2","25.8","1.6","N","N","N","N","N","N","4.5","1","N","N","18.5","1","50.9","1.9","5.4","1.2","36.3","1.7","38.3","1.7","20","1.1","35644","1977","48.8","3","51.2","3","65.4","3.4","23.9","3.2","10.6","2.1","23637","1819","50.8","4.3","42.8","4.1","8","1.8","49.2","4.3","41.3","4.5","7.9","2.4","32.1","(X)","34.6","(X)","26.6","(X)","41800","1542","46228","2884","31417","6579","48410","6256","36755","9351","-","**","39434","5601","29742","9568","38741","4485","49231","3217","31290","4733","45771","2442","43121","5911","33876","3406","49728","2393","41376","4355","62250","4978","64516","3926","28902","5921","44368","8357","27367","2506","25481","2185","22320","2634","50597","21204","30711","3707","25993","4949","52170","10426","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21015","Boone County, Kentucky","45831","1200","93.4","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91","1.6","3.8","1.3","37.9","2.2","40.7","2.3","17.5","1.5","35166","2029","N","N","N","N","N","N","N","N","N","N","10665","1707","50.6","8.2","40.1","8.2","10.5","5.1","49.4","8.2","43.3","8","6.1","3.1","36.8","(X)","39","(X)","26.5","(X)","67047","5443","68458","5483","37732","21477","-","**","N","N","-","**","48606","11559","-","**","N","N","70086","5418","34455","22338","73149","7689","85094","14238","45684","6298","79089","5906","89139","10040","73772","6995","92672","6389","46433","19113","55862","14353","33416","4031","35171","8052","30669","16668","66813","30131","32336","4383","30735","5989","72445","22433","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21029","Bullitt County, Kentucky","28860","721","96.8","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.2","1.2","2","1.2","34.6","2.6","39.8","2.6","23.6","2","21435","1228","N","N","N","N","N","N","N","N","N","N","7425","1140","60.7","7.9","54.8","7.5","6","3.5","39.3","7.9","32.5","7.5","6.8","4.3","36.8","(X)","35.7","(X)","37.4","(X)","53434","3629","53662","3664","-","**","-","**","-","**","-","**","-","**","N","N","N","N","53419","3578","43285","18276","64952","5053","56033","7033","38992","4089","61385","6022","64706","4781","58215","7716","70034","3051","26891","10914","37535","26642","29934","7439","21161","4718","20219","5138","52589","31881","37129","5165","35903","10455","48601","24807","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21037","Campbell County, Kentucky","35682","1320","95.2","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.6","1.4","4.8","1.5","33.9","2.2","39.2","2.4","22","1.8","22560","1468","N","N","N","N","N","N","N","N","N","N","13122","1437","45.2","6.1","38.5","6","6.7","3.2","54.8","6.1","44.1","5.4","10.8","4.4","35","(X)","35.9","(X)","29.2","(X)","51208","1767","51966","3431","31055","6886","-","**","37862","23010","-","**","-","**","50326","23735","22924","2226","52082","3991","23488","9596","58523","9998","60889","11694","37749","3727","66916","7537","62458","8501","73760","9939","89575","5845","31004","7568","36345","3865","33747","4627","25297","5296","25005","5055","48000","68668","37875","4100","35330","5244","56082","15911","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21047","Christian County, Kentucky","25346","1226","76","2.7","21.6","2.8","N","N","N","N","N","N","N","N","N","N","N","N","71.4","2.5","10.9","3.1","38.4","3.3","28.7","2.9","22","1.6","17521","1497","N","N","N","N","N","N","N","N","N","N","7825","1159","56.1","8.1","51.7","8.1","4.4","4.7","43.9","8.1","35.8","8.5","8.1","5.1","29.3","(X)","27.3","(X)","31.6","(X)","39827","2251","41429","3197","28668","6948","N","N","71389","45851","-","**","-","**","21617","7155","47438","21852","41292","2946","47108","7693","37306","3973","40216","9845","39039","3075","45611","4327","39254","5240","51458","3745","51756","3636","26863","7150","29187","7859","25152","4558","18291","8438","15769","7979","46397","7564","30885","9382","30229","9680","36230","13177","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21059","Daviess County, Kentucky","39395","1130","92.7","2.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.6","1.8","4.9","1.7","30","2.3","40.1","2","24.9","1.8","26573","1730","N","N","N","N","N","N","N","N","N","N","12822","1492","65.2","5.2","53.2","6.1","12","5.3","34.8","5.2","29.1","5","5.7","3","31.9","(X)","29.2","(X)","36.6","(X)","48791","4671","51541","3118","33008","20680","-","**","N","N","-","**","-","**","-","**","N","N","51382","2904","28156","18056","47635","13035","57448","7640","36642","6652","61007","5078","61836","14166","60744","5381","73886","10543","26347","6911","50559","20870","27640","3935","25451","5567","23936","4576","29110","5643","31200","6325","29561","6190","42479","35659","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21067","Fayette County, Kentucky","129088","1852","78.4","1","14.4","0.9","N","N","3.6","0.4","N","N","N","N","N","N","4.6","0.5","75.7","0.9","9.4","1","38.5","1.2","33.6","1.2","18.5","0.8","76328","2912","41.9","2.4","58.1","2.4","68.8","2.4","23.1","2.2","8.1","1.8","52760","3123","50.2","2.8","39.6","2.5","10.6","1.7","49.8","2.8","34.7","3","15.1","2.7","26.3","(X)","26.6","(X)","25.3","(X)","51948","1988","59103","2557","30538","6275","23804","16028","61917","20559","-","**","45040","13627","27945","8660","35591","3901","60343","1711","22151","3737","54832","4318","66742","8029","44123","4802","67855","5181","61515","8768","70795","3539","86945","4558","28488","3986","43380","12325","31433","1740","28622","2696","27231","2806","31098","3115","36654","5211","32241","5009","49722","10499","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21093","Hardin County, Kentucky","41389","1227","81.3","1.8","13","1.7","N","N","N","N","N","N","N","N","N","N","N","N","78.5","1.8","5.1","2","33.5","2.5","38.2","2.5","23.2","1.7","28067","1526","N","N","N","N","N","N","N","N","N","N","13322","1668","55.4","6.2","54","5.8","1.4","1.4","44.6","6.2","34.3","6.5","10.3","4.4","29.4","(X)","29.1","(X)","28.2","(X)","49229","3571","50567","4353","40502","12399","N","N","N","N","80051","72752","-","**","N","N","34033","33965","50632","4302","22161","17706","49621","5752","59115","5737","37220","5810","59553","3707","55556","6670","64766","6716","70883","4479","33873","9389","28821","7823","30218","4049","25490","7851","24400","7677","35509","64409","33346","3993","32243","6610","41325","14336","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21111","Jefferson County, Kentucky","308588","3358","74.9","0.7","20.7","0.7","N","N","2.2","0.3","N","N","N","N","1.5","0.3","3.9","0.3","71.7","0.7","4.1","0.6","33.4","0.7","39","0.7","23.5","0.6","184081","4735","41.3","1.5","58.7","1.5","67.6","1.8","24.3","1.5","8.1","1.1","124507","4227","54.6","1.6","45.9","1.6","8.7","1.2","45.4","1.6","37.1","1.7","8.3","1.1","35.1","(X)","35.3","(X)","33.7","(X)","51259","1032","56970","1691","31402","2543","50430","13375","66196","7056","-","**","43923","16463","50125","9979","46378","6747","57493","2004","25817","8025","55107","2520","60260","3245","39957","1926","66499","2585","60853","3475","70405","2202","85328","2617","34265","3767","45756","3409","32390","1667","30105","2163","26020","1439","53638","7332","35884","1478","31321","2057","65471","8149","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21195","Pike County, Kentucky","25561","1035","98.4","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.2","1","5.8","1.4","25.7","2.7","41.2","2.9","27.3","2.1","17296","1284","N","N","N","N","N","N","N","N","N","N","8265","1010","55.3","5.9","52.2","5.8","3","2.2","44.7","5.9","35.1","6.4","9.7","4.6","40.8","(X)","43.9","(X)","34.1","(X)","33321","3457","33167","3735","-","**","-","**","-","**","-","**","-","**","-","**","-","**","32662","3588","20708","16405","34011","8484","38902","5954","24923","5037","41415","3638","37449","10965","42325","5024","44750","7320","31110","7194","45895","12628","14720","4070","14480","3626","14013","1927","41557","69573","15959","12664","16991","13076","12221","21706","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21117","Kenton County, Kentucky","63060","1684","92.4","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.6","1","3.7","1.2","34.7","2.2","39.4","1.7","22.2","1.2","40069","2252","43.3","3","56.7","3","69.8","3.4","22.9","2.8","7.4","1.9","22991","1751","46.4","4.2","38.9","4.7","7.6","2.6","53.6","4.2","43.3","4","10.3","3.3","33.5","(X)","34.6","(X)","30.1","(X)","52043","1956","53766","3585","28051","4515","-","**","66332","44798","-","**","33000","5140","49032","28815","34477","13725","53831","3595","27861","24989","54363","4953","69361","8375","39865","3723","67908","6228","62030","11366","70743","5837","83227","6398","32889","4558","63970","12943","35417","2761","31774","1767","30257","5904","45102","22705","37171","3924","35153","4980","68985","15545","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21145","McCracken County, Kentucky","27857","1132","87.3","1.8","11.1","1.4","N","N","N","N","N","N","N","N","N","N","N","N","85.4","1.9","1.9","1.1","28.6","2.5","42.1","2.7","27.4","2.1","16618","1417","N","N","N","N","N","N","N","N","N","N","11239","1458","52.5","7.2","49","7.2","3.5","2.5","47.5","7.2","39.3","7.1","8.2","5","46.8","(X)","50.1","(X)","40.8","(X)","51114","7481","55296","7860","31304","3131","-","**","-","**","-","**","N","N","N","N","86870","68606","54356","7894","25213","10352","57303","6002","55158","16386","36727","6961","66211","6518","60438","13633","68954","5515","72308","4620","29706","13171","40750","30748","27125","5193","32541","5510","32461","7001","35677","22740","21387","4004","18384","4466","66216","10649","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21151","Madison County, Kentucky","32363","1252","93.4","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.5","1.8","8.5","2.1","32.4","2.3","36.3","2.5","22.7","2","19984","1631","N","N","N","N","N","N","N","N","N","N","12379","1586","54","6.6","41.5","7.1","12.5","5.1","46","6.6","39.7","7.1","6.3","3.6","27.2","(X)","27","(X)","25.7","(X)","45383","5762","44813","5889","N","N","-","**","-","**","-","**","-","**","73189","34934","42286","42096","44860","6036","16583","5568","56480","13220","51456","8794","36104","6482","62500","8935","70183","12038","55039","9447","72771","4036","26188","12551","46955","13777","27993","6021","27602","12539","26949","15475","28131","17417","28419","6772","25644","10146","46504","32782","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US21227","Warren County, Kentucky","45771","1522","84","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82.5","1.8","10.4","2.3","34.5","2.5","35.9","2.9","19.2","1.9","30536","1558","N","N","N","N","N","N","N","N","N","N","15235","1653","51.1","6.4","42.7","6","8.5","3.2","48.9","6.4","36.7","7.5","12.2","5.1","28.5","(X)","29.8","(X)","25","(X)","44679","5484","48525","6067","29870","15487","31950","17191","39104","29140","-","**","35362","6098","51340","17565","34615","6036","49063","5846","21003","9025","54593","5878","51362","5220","36037","8079","56539","4722","51476","5710","59586","8838","67748","7395","26674","8304","56756","9676","25332","4169","20449","2271","18963","3164","50552","20105","31512","8455","25830","3210","48051","14177","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US22005","Ascension Parish, Louisiana","40610","1694","76.7","1.9","17.3","2.2","N","N","N","N","N","N","N","N","N","N","N","N","74.2","2","2.1","1.3","37.5","2.5","42.6","2.4","17.7","2.1","30709","2199","N","N","N","N","N","N","N","N","N","N","9901","1550","54.3","9.1","50.2","9","4.1","3","45.7","9.1","29.7","8.4","16","7.8","36.4","(X)","37.1","(X)","32.3","(X)","76632","6799","80013","11767","56029","13329","-","**","95944","31038","-","**","N","N","79017","57836","79360","34172","80502","13824","68851","9550","91029","16014","90419","17948","42906","6293","91749","10567","102408","14872","85808","12984","108342","8274","35093","14534","65898","12249","39367","6969","26624","11263","22019","9354","70308","9894","65136","35838","41649","21026","85032","37687","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US22015","Bossier Parish, Louisiana","48942","1545","75.1","1.9","20.2","1.7","N","N","N","N","N","N","N","N","N","N","N","N","70.8","2.2","5","1.8","37.9","2","36","2.1","21.1","1.9","33906","1836","N","N","N","N","N","N","N","N","N","N","15036","1963","49.7","6.1","44.7","6","5","2.3","50.3","6.1","35.4","5.3","14.9","5.5","47.6","(X)","47.2","(X)","41","(X)","56140","5480","60905","4984","38745","9927","60894","1503","53615","9365","-","**","N","N","N","N","54886","23621","62397","6909","32542","16048","65444","13565","61006","8764","30965","10681","66080","5575","70782","11698","65245","5023","76241","3272","28240","11879","62023","50741","30106","3273","25528","3966","25114","5663","31591","39200","36513","18585","30768","6959","62463","19944","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US01049","DeKalb County, Alabama","26247","1210","91","2.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.2","2.5","4.3","2","32","2.7","36.4","3.6","27.2","2.2","17721","1404","N","N","N","N","N","N","N","N","N","N","8526","1162","43.8","6.5","40.6","6.7","3.2","2.9","56.2","6.5","50.6","7","5.6","3","39.2","(X)","36.5","(X)","44.6","(X)","36559","4410","37348","4681","23409","14772","N","N","-","**","-","**","31078","20661","N","N","32006","9676","38754","5086","32104","12206","44538","6873","42298","11488","26063","7766","43560","5094","40863","10578","44587","3959","49569","5097","26721","4210","41736","9629","16779","3559","15890","1649","15354","1761","46402","17574","23237","14880","16822","18351","47876","36725","(X)","(X)","(X)","(X)","(X)","(X)"
