"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"0500000US36051","Livingston County, New York","23853","849","97.1","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.2","1.5","4.1","1.7","26.8","2.1","42.4","2.2","26.8","2.3","15439","1101","N","N","N","N","N","N","N","N","N","N","8414","1024","58.0","5.9","43.6","7.4","14.4","5.9","42.0","5.9","32.6","6.2","9.4","5.0","28.8","(X)","24.5","(X)","34.5","(X)","52061","4206","51994","4072","-","**","-","**","N","N","-","**","73486","70505","16712","14354","18637","11342","52277","4553","15922","6463","50403","15453","72267","8387","39226","7633","72532","5576","72301","18979","72623","5312","80338","7418","26227","9330","36046","26394","31131","4813","25604","5575","26529","7322","24333","20515","39890","6941","37559","11154","50077","7646","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36053","Madison County, New York","26518","1170","97.9","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.5","1.3","2.3","1.3","27.7","2.2","44.8","2.0","25.2","1.9","17246","1358","N","N","N","N","N","N","N","N","N","N","9272","1176","48.2","7.5","38.5","6.9","9.7","4.4","51.8","7.5","40.0","7.3","11.8","5.3","40.8","(X)","40.3","(X)","41.1","(X)","52300","5299","52804","5615","-","**","36633","16305","N","N","-","**","-","**","-","**","-","**","52671","5624","32532","16736","51961","11370","70575","6795","35867","4036","67404","6582","63656","14793","70680","5969","78833","6604","31884","10939","56354","18352","32393","4928","30973","4355","26512","7550","62754","36062","36752","9710","26834","10458","54574","12891","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36055","Monroe County, New York","298314","3558","79.8","0.7","13.7","0.7","N","N","2.8","0.3","N","N","1.9","0.4","N","N","6.3","0.5","76.6","0.8","4.1","0.5","32.0","0.6","40.1","0.7","23.8","0.6","181917","4414","41.8","1.4","58.2","1.4","70.0","1.6","23.0","1.3","7.0","1.0","116397","4589","53.3","2.0","44.9","1.9","8.4","1.1","46.7","2.0","36.4","1.8","10.3","1.3","27.9","(X)","28.6","(X)","25.8","(X)","51665","1167","57595","1689","28012","2741","26585","16695","49653","4367","-","**","24311","5664","28775","14488","26047","2458","58701","1702","19183","3377","55091","2776","65549","3156","36329","1359","66632","2148","64767","4193","67738","2623","82407","2271","28437","1979","45327","6781","31227","1097","27191","1498","24328","1487","58876","11822","35934","2587","31700","1953","58368","8007","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36059","Nassau County, New York","438588","2909","75.9","0.6","10.1","0.4","N","N","6.8","0.3","N","N","4.2","0.5","2.8","0.4","11.4","0.5","70.9","0.7","0.8","0.2","24.6","0.6","46.7","0.7","27.9","0.6","332159","5064","43.6","0.9","56.4","0.9","78.0","1.0","16.4","0.9","5.7","0.6","106429","4254","60.8","1.9","53.7","2.2","7.1","1.3","39.2","1.9","31.6","2.0","7.6","1.4","41.5","(X)","42.3","(X)","37.0","(X)","96193","2415","100988","1600","75382","6992","96192","37804","111051","9024","-","**","65618","10832","62559","13150","70421","6420","101974","1879","27019","14809","110015","6787","112339","3995","59582","3035","111908","2505","120227","3710","107370","2772","126597","2454","63843","5197","81669","10111","45212","3235","36095","2743","32422","2832","93190","17721","57414","5663","52452","4644","101119","33126","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36061","New York County, New York","726357","8266","63.8","0.8","13.2","0.6","N","N","11.4","0.6","N","N","8.3","0.6","2.9","0.4","18.8","0.6","55.9","0.8","3.2","0.3","41.5","0.8","33.6","0.7","21.7","0.5","293761","7284","39.8","1.8","60.2","1.8","64.7","1.8","28.0","1.6","7.2","1.1","432596","7986","56.0","1.0","47.9","1.1","8.2","0.6","44.0","1.0","34.1","1.0","9.9","0.8","29.6","(X)","36.3","(X)","24.7","(X)","72190","2200","100128","3118","30300","3412","30754","10709","76409","11228","N","N","29627","2967","48769","7940","32401","1851","107436","5511","42000","5558","99333","4380","69669","6938","38010","2915","88247","4882","90654","15864","87648","5141","140891","3747","31855","1854","49347","10193","63017","4012","54882","4386","46939","3663","103472","10827","75714","5986","61282","4297","131125","10621","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36063","Niagara County, New York","87970","1709","91.2","1.0","6.7","0.8","N","N","N","N","N","N","N","N","N","N","N","N","90.5","1.0","2.9","0.9","26.5","1.4","43.5","1.4","27.2","1.3","53590","2222","39.1","2.5","60.9","2.5","71.6","3.0","20.4","2.3","8.0","2.0","34380","2029","53.7","3.7","48.1","3.8","5.6","1.9","46.3","3.7","37.6","3.9","8.6","2.8","29.5","(X)","30.6","(X)","25.9","(X)","46775","2992","47873","3850","35204","8432","33019","22345","52299","42676","N","N","-","**","N","N","N","N","47964","3868","15299","4563","52561","5588","59129","4442","31431","3284","61897","3835","57273","5299","64868","5594","72347","2347","31188","5020","53698","7327","26253","1666","23926","1991","22585","2199","31929","16267","30017","3779","25830","3217","64885","19277","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36065","Oneida County, New York","89648","2072","91.8","1.0","4.1","0.7","N","N","N","N","N","N","N","N","N","N","N","N","90.1","1.1","3.2","0.8","27.9","1.6","41.6","1.3","27.2","1.1","52519","1893","41.9","2.9","58.1","2.9","69.7","2.8","22.2","2.3","8.1","1.9","37129","2144","52.0","3.5","43.6","3.2","8.4","1.9","48.0","3.5","40.0","3.7","8.0","1.9","35.0","(X)","34.5","(X)","35.6","(X)","43702","2971","46080","2963","27181","8300","-","**","41569","22103","-","**","23266","15818","21941","7222","21142","5566","46891","2702","23908","7310","41548","3880","53391","3070","35335","3087","59496","4298","48372","6825","64042","4258","71849","4873","33041","4324","42233","13603","27069","2651","25252","3045","23397","2130","57780","11621","28751","2794","26089","4422","45802","7607","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36067","Onondaga County, New York","184316","2473","85.2","0.8","9.7","0.6","N","N","2.3","0.2","N","N","N","N","N","N","3.1","0.4","83.5","0.8","3.8","0.7","30.5","1.0","41.4","1.0","24.2","0.8","111862","3302","43.1","2.0","56.9","2.0","69.7","1.8","23.1","1.8","7.2","1.0","72454","2965","54.1","2.0","46.3","2.2","7.8","1.3","45.9","2.0","37.4","2.0","8.5","1.4","32.9","(X)","33.7","(X)","30.2","(X)","52110","1506","56201","2553","27759","3783","N","N","43850","10686","-","**","16594","7869","40049","15215","26893","12609","56558","2617","13680","3672","58724","5123","64557","3496","39133","1653","69720","2913","66761","7213","70537","2763","84272","3407","31017","3058","47290","9415","31089","1313","28734","2344","26204","1407","57382","7468","35102","3196","31257","2352","68467","5308","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36069","Ontario County, New York","43028","1307","94.4","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","92.9","0.9","3.5","1.5","26.4","2.1","43.1","2.0","27.0","1.3","29457","1686","41.1","3.7","58.9","3.7","74.1","4.1","17.2","2.7","8.7","2.7","13571","1231","56.8","5.3","47.4","5.6","9.5","4.7","43.2","5.3","31.6","5.4","11.6","4.6","25.2","(X)","25.9","(X)","21.0","(X)","58165","2289","59592","3123","28295","10237","-","**","N","N","-","**","N","N","N","N","16699","12477","59974","3720","29406","3309","64525","12415","71128","12872","47949","10423","71806","5871","76208","9251","70170","6688","85018","6546","32243","14180","59527","28043","29561","2050","28302","1857","25778","3161","39221","17965","35583","6812","28388","6967","69434","40223","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36071","Orange County, New York","123977","2276","78.8","1.4","9.3","0.9","N","N","N","N","N","N","7.4","1.0","N","N","15.4","1.0","72.1","1.1","3.0","0.8","30.9","1.3","44.9","1.2","21.2","0.9","89052","3232","49.6","2.1","50.4","2.1","75.1","2.3","18.4","2.1","6.5","1.4","34925","2847","52.8","3.7","45.5","3.4","7.3","2.2","47.2","3.7","39.4","3.6","7.8","2.3","46.3","(X)","46.4","(X)","44.1","(X)","68950","2495","72434","3848","57345","19063","-","**","91736","40615","-","**","50917","9722","41688","30794","62166","10792","72866","3994","22482","9754","68473","5574","86311","4336","43553","2718","79574","5459","76531","6225","81921","4350","94454","3948","40216","3547","48441","13007","37838","5032","35732","6617","31385","3481","75099","9727","40394","7412","34938","5762","85823","36196","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36075","Oswego County, New York","45327","1415","97.8","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.7","1.0","3.2","1.2","29.6","1.7","42.5","2.1","24.7","1.4","30626","1635","39.7","3.1","60.3","3.1","75.1","3.2","16.5","2.9","8.4","2.0","14701","1476","47.5","4.7","38.3","4.0","9.1","2.8","52.5","4.7","39.6","5.3","12.9","3.8","33.4","(X)","33.2","(X)","33.5","(X)","46533","4134","46727","4007","-","**","-","**","-","**","-","**","N","N","43438","31139","27089","15792","47040","4022","14631","8922","42997","11616","64371","3991","36635","4845","62663","4092","57557","13526","64058","3326","72869","4431","21614","4799","46519","7416","27440","3118","23394","1884","21172","3618","50722","20184","31279","1711","30604","1897","44438","32366","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36079","Putnam County, New York","32251","1474","92.6","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.9","1.9","0.3","0.4","25.6","2.2","50.9","2.5","23.1","1.8","25632","1444","N","N","N","N","N","N","N","N","N","N","6619","1130","63.6","8.4","59.8","8.8","3.8","2.8","36.4","8.4","27.3","7.7","9.1","5.0","43.1","(X)","45.5","(X)","30.6","(X)","93746","6264","94706","7413","108326","91724","48843","39394","127784","41204","-","**","50349","29461","N","N","78352","35558","94805","7986","-","**","105543","15425","106899","11889","71938","10214","102453","11545","109808","12414","94840","16581","112405","8644","57374","11309","86861","38265","50560","18631","46745","19808","38677","21251","114129","94874","70232","59939","30856","21667","211064","48219","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36081","Queens County, New York","784243","4427","48.6","0.6","17.7","0.4","N","N","21.8","0.4","N","N","9.1","0.5","2.5","0.3","24.1","0.5","34.2","0.5","2.0","0.2","35.0","0.5","41.0","0.6","22.0","0.4","522704","6613","42.0","1.0","58.0","1.0","67.0","0.9","23.2","0.9","9.8","0.6","261539","6517","54.9","1.3","46.9","1.4","8.0","0.9","45.1","1.3","33.4","1.3","11.6","0.9","48.1","(X)","50.8","(X)","40.5","(X)","56599","943","58021","2119","56565","1798","47628","22433","57852","2759","31337","15374","48012","3346","66368","9981","50072","1985","61902","1442","39807","5159","62296","1835","64948","2385","36086","1082","63030","1282","58262","2981","67409","2585","74713","1717","43643","3412","51856","4104","40048","1533","33220","2819","28403","3000","74483","8477","45532","2375","40051","3693","75628","5259","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36083","Rensselaer County, New York","63981","1648","90.0","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.1","1.4","3.8","1.2","32.4","1.9","42.6","1.6","21.2","1.4","40710","1986","40.1","3.2","59.9","3.2","74.9","3.1","17.8","2.9","7.2","1.9","23271","1687","52.7","4.9","43.0","4.9","9.7","3.2","47.3","4.9","35.1","4.7","12.2","3.5","26.6","(X)","25.9","(X)","26.0","(X)","57438","3638","59032","3507","26104","14304","N","N","N","N","-","**","88098","24995","59776","25273","28729","24420","59815","3868","12365","6964","60219","10798","70192","6143","44801","8464","73362","3416","70470","5619","74591","3606","83092","3387","28896","14580","55467","18389","37978","2706","35296","5895","31382","7354","73877","33032","40311","3607","37334","5728","53666","12129","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36085","Richmond County, New York","167629","1823","79.1","1.0","9.8","0.8","N","N","6.7","0.5","N","N","3.1","0.7","N","N","14.7","0.9","68.1","1.0","1.0","0.5","31.7","1.1","44.0","1.1","23.3","1.1","122079","3225","43.4","1.8","56.6","1.8","72.0","2.3","20.1","1.9","7.9","1.4","45550","2975","55.6","3.4","51.2","3.6","4.4","1.5","44.4","3.4","37.7","3.3","6.7","2.0","43.9","(X)","44.4","(X)","41.4","(X)","69633","3474","73801","3426","44190","19964","N","N","80356","19352","-","**","36259","13271","63842","19057","51578","8910","75909","2751","18298","42566","75050","5106","83392","6213","44620","4673","86077","4768","82295","10720","87030","5471","102153","3808","43185","5925","65384","15849","36227","2254","33384","4468","31717","6117","91883","27970","45231","10449","38487","9096","71761","13090","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36087","Rockland County, New York","98294","1337","75.9","1.6","11.3","1.1","N","N","N","N","N","N","5.5","1.0","N","N","13.2","1.1","69.7","1.4","1.2","0.4","28.5","1.2","43.2","1.3","27.0","1.3","73854","2205","47.4","2.0","52.6","2.0","79.8","2.2","14.8","1.9","5.4","1.3","24440","2069","57.2","5.1","51.8","4.7","5.4","2.1","42.8","5.1","33.5","5.3","9.3","2.9","36.3","(X)","38.3","(X)","27.7","(X)","80942","3050","80367","3638","81015","9405","65181","28226","122589","23220","-","**","40584","11406","70982","32158","61674","15093","80405","3685","21230","10297","79393","8826","102327","5396","56962","5979","98045","5334","98017","12458","98053","5590","106758","5079","56826","14920","76932","47646","41962","6309","35283","6972","33392","5701","93570","34644","47050","4081","37137","11605","92231","60954","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36089","St. Lawrence County, New York","41299","1218","97.6","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.1","1.0","3.8","1.1","31.0","1.9","40.7","1.7","24.5","1.4","26132","1372","40.9","3.8","59.1","3.8","74.2","3.8","17.3","2.7","8.6","2.7","15167","1255","48.5","5.0","42.1","5.0","6.4","2.1","51.5","5.0","40.4","5.0","11.1","3.5","28.6","(X)","28.5","(X)","27.8","(X)","45157","4959","45607","4819","N","N","N","N","N","N","-","**","-","**","31135","12562","N","N","45735","4697","14429","20426","48250","9120","52463","3570","35177","4045","52930","3237","51885","4159","54198","5048","62540","8153","33503","13630","38718","15241","29074","3826","21519","3957","19889","2658","42221","13463","34450","4197","29914","5280","46000","11233","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36091","Saratoga County, New York","90397","1708","96.1","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.8","0.9","2.7","0.7","30.8","1.4","42.3","1.4","24.2","1.1","59181","2306","42.2","2.9","57.8","2.9","79.1","2.4","14.7","2.1","6.2","1.5","31216","2212","53.7","4.1","44.2","4.2","9.5","2.8","46.3","4.1","33.8","4.1","12.6","3.2","30.1","(X)","28.2","(X)","33.1","(X)","70673","4132","70756","4017","N","N","-","**","93514","35031","-","**","N","N","42137","36855","81048","49589","70598","4072","26205","20404","80975","6572","87241","5698","44374","2802","87360","4682","95744","6972","82722","3190","99585","4187","46476","11146","52280","21159","41137","4476","33032","6270","26991","5411","66448","28599","47038","7065","40642","5948","72188","19692","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36093","Schenectady County, New York","57526","1434","83.3","1.9","9.2","1.5","N","N","N","N","N","N","N","N","N","N","N","N","80.8","1.9","2.3","0.9","30.9","1.8","41.3","1.8","25.5","1.5","35637","1731","N","N","N","N","N","N","N","N","N","N","21889","1866","56.8","5.1","46.7","5.3","10.1","3.3","43.2","5.1","36.3","4.9","7.0","3.2","23.2","(X)","22.8","(X)","23.4","(X)","54293","3343","59012","3418","23926","9304","N","N","46891","31476","-","**","43523","23353","63698","21928","18695","11945","60382","3538","25556","15027","59570","6807","62363","6625","39114","3927","73597","5311","68140","15145","75137","4603","85889","6827","32729","8083","35826","28421","31742","5447","30237","6381","24837","4373","58778","17289","33691","9102","29341","5568","63944","42404","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36101","Steuben County, New York","41241","1203","96.1","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.8","0.8","2.1","1.3","29.3","1.7","42.4","1.5","26.2","1.4","26663","1333","39.8","3.3","60.2","3.3","73.9","3.4","16.2","2.4","9.9","2.7","14578","1281","52.5","4.5","46.0","4.9","6.6","2.9","47.5","4.5","40.0","4.8","7.4","2.5","30.0","(X)","29.1","(X)","30.6","(X)","47046","3175","46495","3099","97679","21889","49516","41660","86969","41053","-","**","-","**","N","N","N","N","46432","3101","30910","8481","57604","7814","52754","5547","33675","4170","57983","3716","52370","5771","60740","3961","67670","4915","30393","6417","48574","12715","26477","3866","20648","6085","18947","1124","46318","31828","31204","5227","28745","5518","60848","9911","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36103","Suffolk County, New York","496958","4027","85.5","0.5","6.7","0.4","N","N","3.0","0.2","N","N","3.2","0.4","1.3","0.3","11.9","0.5","78.1","0.7","1.0","0.2","26.2","0.7","47.2","0.7","25.6","0.5","367123","6022","43.3","1.2","56.7","1.2","77.6","1.2","16.5","1.0","5.8","0.9","129835","4806","57.4","1.9","51.1","1.9","6.4","1.2","42.6","1.9","33.7","2.0","8.8","1.3","40.2","(X)","40.6","(X)","36.1","(X)","85439","1792","88100","2287","65265","7381","N","N","94243","12373","-","**","65121","12503","58013","11996","69876","9517","89687","2302","41411","10255","96192","4697","97447","3880","51972","2248","98447","2927","103998","3423","93116","2339","110872","2134","56406","4731","78848","11344","41914","1842","34298","2565","30958","2211","80168","8681","53075","4850","47154","5225","83998","8258","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36105","Sullivan County, New York","27508","1768","88.5","2.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.4","2.6","1.2","0.9","26.8","3.0","46.1","2.7","26.0","2.0","16079","1643","N","N","N","N","N","N","N","N","N","N","11429","1372","53.6","5.6","43.1","6.1","10.5","4.9","46.4","5.6","38.3","5.2","8.1","4.3","38.1","(X)","40.9","(X)","32.3","(X)","47805","3858","49099","4108","31285","7221","70990","25138","69078","43821","-","**","36053","22454","53263","27281","32392","11238","50038","3571","13882","33463","45110","5994","53932","6365","36803","8527","56750","5515","47175","10591","61080","4135","67072","7082","21202","6128","55450","7490","33568","6466","32201","6646","28571","7721","48354","17023","37192","12197","25671","16241","78078","50666","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36109","Tompkins County, New York","37524","1550","82.8","3.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80.8","2.9","11.9","2.8","33.7","2.3","34.2","2.6","20.3","2.0","19843","1343","N","N","N","N","N","N","N","N","N","N","17681","1797","53.9","5.6","41.4","6.0","12.4","3.8","46.1","5.6","28.6","5.7","17.5","5.4","35.3","(X)","35.6","(X)","31.1","(X)","48516","5182","52833","5067","66041","41592","N","N","28519","14472","-","**","N","N","26903","7747","25847","6356","53524","4761","13359","6366","49271","9187","70653","10546","41744","7755","67254","9740","66982","13635","70222","10541","83613","9065","31042","10843","75287","40471","31476","3201","31235","4382","29016","7111","50885","16384","31704","8835","26613","3024","60326","17160","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36111","Ulster County, New York","68650","2203","92.1","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86.9","1.6","3.4","1.1","24.8","1.9","45.6","2.0","26.2","1.7","43124","2418","36.9","3.4","63.1","3.4","74.9","2.9","17.3","2.7","7.8","1.9","25526","2038","58.9","4.0","49.0","3.8","9.9","3.3","41.1","4.0","32.7","3.9","8.4","2.6","34.9","(X)","35.5","(X)","33.0","(X)","58429","3682","59625","4184","44167","26797","-","**","71360","6332","-","**","N","N","N","N","45037","28859","59981","4357","30338","17192","57306","7918","69487","5481","44172","5584","73985","4710","71365","5892","76667","4972","87512","8449","41768","13756","52136","18029","33724","4548","29308","4013","26215","3131","57391","14230","47839","8424","41436","10047","64807","20850","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36113","Warren County, New York","27228","1265","96.7","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.9","1.2","2.1","1.1","24.0","2.8","45.1","2.4","28.7","1.8","16899","1330","N","N","N","N","N","N","N","N","N","N","10329","1314","56.0","5.5","49.9","6.2","6.1","3.2","44.0","5.5","33.0","5.5","10.9","4.0","37.5","(X)","39.0","(X)","33.7","(X)","55593","5213","57537","5174","26882","6550","-","**","-","**","-","**","-","**","39085","30679","37361","29732","57726","5036","14658","21882","59980","5231","64862","7288","36436","5236","64634","7069","58397","7768","70236","6367","75444","7835","38050","13436","39720","19988","31796","3423","27488","5828","26133","2625","64636","15190","34352","7646","31196","7417","66004","29034","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36117","Wayne County, New York","35349","1397","94.9","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.5","1.4","1.6","0.9","26.8","2.4","46.0","2.1","25.7","1.9","23075","1669","35.2","3.8","64.8","3.8","76.2","3.5","15.1","3.4","8.7","2.8","12274","1437","47.4","6.2","40.1","6.4","7.3","3.4","52.6","6.2","39.5","6.5","13.2","5.5","20.9","(X)","22.5","(X)","16.7","(X)","50242","2692","51128","2930","30243","13260","-","**","N","N","-","**","N","N","50731","9726","40253","22919","51528","3096","46959","39982","59397","13232","54338","4437","35920","3139","59848","5255","63323","10565","58870","5700","67218","3378","31378","2795","55997","4767","28593","3177","24614","2023","23585","989","45845","23173","33122","3213","26233","7299","67315","22702","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US36119","Westchester County, New York","341755","3400","70.5","0.8","14.3","0.7","N","N","4.8","0.3","N","N","8.3","0.7","1.8","0.4","17.7","0.7","61.9","0.8","1.4","0.4","28.7","0.7","43.4","0.8","26.6","0.6","238518","4482","46.4","1.2","53.6","1.2","74.4","1.4","18.9","1.2","6.7","0.9","103237","4334","60.8","2.0","54.5","2.1","6.3","1.1","39.2","2.0","31.5","2.1","7.7","1.4","30.5","(X)","31.3","(X)","26.4","(X)","84220","3499","98542","3676","51623","6596","73695","31694","111598","15985","-","**","51503","3327","66548","33200","53423","6260","102444","3760","35564","8060","86944","7863","102593","4036","52830","3693","104983","3638","108174","7812","103054","4397","129104","4307","50261","4504","66836","8453","44635","4601","41041","1854","37631","4627","72042","28140","55429","8467","47389","6180","89916","21120","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US37001","Alamance County, North Carolina","59200","1593","73.7","1.8","18.4","1.3","N","N","N","N","N","N","N","N","N","N","N","N","71.7","1.6","4.5","1.4","30.1","1.9","40.3","1.9","25.2","1.5","40452","1850","42.4","3.9","57.6","3.9","69.7","3.5","19.4","3.1","10.9","2.6","18748","1534","60.0","5.2","53.1","5.2","6.9","3.1","40.0","5.2","34.4","5.2","5.6","3.3","31.0","(X)","29.4","(X)","33.8","(X)","42512","2279","46070","3739","29401","11189","20025","10815","76570","47798","-","**","26377","17185","20753","14710","25132","9280","46671","3967","15297","5082","49878","8473","50666","2737","29908","2633","51779","3804","47566","6123","57348","5982","64558","3203","25775","5838","30441","9866","22976","2196","23789","2689","22455","2567","49074","33145","22170","2371","21954","2120","24106","17832","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US37019","Brunswick County, North Carolina","48444","2235","87.0","1.5","9.6","1.2","N","N","N","N","N","N","N","N","N","N","N","N","85.4","1.6","1.4","0.9","24.1","1.7","38.3","2.1","36.3","1.9","34428","2014","30.0","3.2","70.0","3.2","75.7","3.8","17.0","3.2","7.4","2.1","14016","1754","64.7","4.9","57.8","5.6","6.9","4.5","35.3","4.9","32.5","5.2","2.9","1.4","31.4","(X)","32.9","(X)","26.6","(X)","47334","3780","49587","3695","31595","9849","-","**","-","**","-","**","32946","21937","24350","11669","30393","18900","49906","4229","26975","14114","38821","5138","53575","7783","47274","4671","56834","2937","40896","9588","61765","3899","67769","5118","25241","6368","39886","13806","25831","3144","25326","4442","23397","5411","26628","4582","29418","12177","26373","11155","75893","27871","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US37021","Buncombe County, North Carolina","100980","2378","91.5","1.0","6.1","0.8","N","N","N","N","N","N","N","N","N","N","N","N","88.3","1.2","2.8","0.7","32.6","1.8","38.7","1.5","25.9","1.3","59289","2754","35.0","2.8","65.0","2.8","77.8","2.5","16.7","2.1","5.5","1.5","41691","2583","57.3","3.6","49.0","3.3","8.3","2.3","42.7","3.6","31.6","3.4","11.0","2.9","24.1","(X)","27.6","(X)","18.1","(X)","46431","2756","47955","2392","26116","7257","75900","72702","40861","8003","-","**","N","N","53815","7391","33019","13775","48785","2326","21893","13536","46983","3785","56797","5951","34877","4622","60686","3416","55862","7392","63760","4826","71312","3648","30211","3133","34069","1923","30360","2502","28635","3080","26417","3473","42590","9277","35314","7831","26523","3791","50427","6462","(X)","(X)","(X)","(X)","(X)","(X)"
"0500000US37023","Burke County, North Carolina","34484","1377","89.9","2.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87.8","2.0","2.6","1.6","26.3","2.4","41.7","2.3","29.5","2.0","21389","1637","N","N","N","N","N","N","N","N","N","N","13095","1419","51.1","6.2","47.3","6.3","3.7","3.0","48.9","6.2","37.2","7.2","11.8","5.8","23.1","(X)","25.3","(X)","17.8","(X)","33379","2947","34747","3469","25809","14310","-","**","70266","43141","-","**","N","N","13075","9098","21199","13889","35182","3660","18393","14784","32327","3506","40513","5924","27403","5326","48167","5053","34383","13338","52798","5620","59621","5816","18797","5147","44099","15963","19937","3210","19439","6762","17791","3463","69733","23255","20257","3999","19690","4661","26390","18802","(X)","(X)","(X)","(X)","(X)","(X)"
